Name,Latitud,Longitud,Tipos
Dehesa de Solana,40.4386492,-3.7151661,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Granier,40.438938,-3.715124,"['bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Rionegrito,40.4386498,-3.716374399999999,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Cafetería Oliver,40.4380429,-3.715188999999999,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Café Bar Tambor,40.4383653,-3.7142677,"['bar', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Cafetería Sicilia,40.43999489999999,-3.7174819,"['bar', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Rionegrito,40.4386498,-3.716374399999999,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Café y Salud,40.43558509999999,-3.702002299999999,"['cafe', 'food', 'point_of_interest', 'establishment']"
Grinding Coffee,40.437257,-3.6999897,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Santa Kafeina,40.43589399999999,-3.700119,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
D & D BAR,40.4369922,-3.701019799999999,"['bar', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Cafe Take Away,40.4358974,-3.7000219,"['cafe', 'food', 'point_of_interest', 'establishment']"
Bar Cafetería Gades,40.437273,-3.703045299999999,"['bar', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Play Bar,40.43623409999999,-3.7050012,"['bar', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Cafeteria Del Teatro Canal,40.4374224,-3.7045057,"['restaurant', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Bar Cafetería Gades,40.437273,-3.703045299999999,"['bar', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
La Violeta,40.4367922,-3.7083123,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
NINNA´S PIZZA,40.4352888,-3.7072212,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
La Violeta,40.4367922,-3.7083123,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Kibo - Pastelería Panadería,40.4364682,-3.7099838,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Árbol de Diana,40.4368369,-3.7102024,"['cafe', 'food', 'point_of_interest', 'establishment']"
Doce Dos,40.4358452,-3.710028600000001,"['cafe', 'food', 'point_of_interest', 'establishment']"
Cafe Tosty snack,40.4377593,-3.7101606,"['cafe', 'bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Cafetería HD,40.435999,-3.713221000000001,"['cafe', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Coffee Time,40.4364515,-3.7121955,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Hd (Home of the Hot Dog),40.4370859,-3.7131435,"['cafe', 'food', 'point_of_interest', 'establishment']"
The Little Big Cafe Fernández de Los Ríos,40.435222,-3.712739000000001,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Cafes y pintxos con mucho duende,40.43652120000001,-3.7121771,"['cafe', 'food', 'point_of_interest', 'establishment']"
Deltasigma Cb,40.4364515,-3.7121955,"['cafe', 'food', 'point_of_interest', 'establishment']"
M&R Cafe,40.4370681,-3.7131214,"['cafe', 'food', 'point_of_interest', 'establishment']"
Delta Café,40.437161,-3.7131151,"['cafe', 'food', 'point_of_interest', 'establishment']"
"Vargas, María Teresa",40.43751629999999,-3.712518299999999,"['cafe', 'food', 'point_of_interest', 'establishment']"
Cafeteria La Ruca,40.4368381,-3.7137144,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Bar Artico,40.4364615,-3.7154975,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Asesores De Ocio Y Hostelería S L,40.4361562,-3.716484300000001,"['cafe', 'food', 'point_of_interest', 'establishment']"
BARMAN HOOKAH,40.4357339,-3.7165119,"['hair_care', 'night_club', 'cafe', 'bar', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
Cafeteria La Ruca,40.4368381,-3.7137144,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Cafetería Oliver,40.4380429,-3.715188999999999,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Fernando Marinas Sanz,40.435315,-3.7150243,"['cafe', 'food', 'point_of_interest', 'establishment']"
PANIATIC,40.4355392,-3.716529199999999,"['cafe', 'food', 'point_of_interest', 'establishment']"
Anjupe,40.4356349,-3.7176789,"['night_club', 'cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment']"
Cafetería More,40.4355623,-3.7173913,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Bistró,40.4354745,-3.7191299,"['cafe', 'food', 'point_of_interest', 'establishment']"
Asesores De Ocio Y Hostelería S L,40.4361562,-3.716484300000001,"['cafe', 'food', 'point_of_interest', 'establishment']"
Dunkin' Coffee,40.4351999,-3.7186798,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Restaurante Nino Ferreira,40.4346139,-3.7007122,"['restaurant', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Café y Salud,40.43558509999999,-3.702002299999999,"['cafe', 'food', 'point_of_interest', 'establishment']"
FullCakes,40.4346116,-3.7007192,"['cafe', 'food', 'point_of_interest', 'establishment']"
ENTREMIGAS,40.4346201,-3.700634999999999,"['cafe', 'food', 'point_of_interest', 'establishment']"
Cafeteria Sevi,40.4343958,-3.7022065,"['cafe', 'food', 'point_of_interest', 'establishment']"
Saint Georges Cafe,40.4341908,-3.7026538,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Casa Puebla Olavide,40.4332569,-3.701032999999999,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Pastelería Mallorca,40.43453599999999,-3.7045394,"['bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
"Sí, quiero! Taberna",40.4346436,-3.7041316,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
La Francerie,40.434019,-3.704684,"['meal_delivery', 'bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Restaurante Isabel,40.43517809999999,-3.7045336,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Loops and Coffee,40.43423499999999,-3.704552,"['bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
1000 Cups Madrid,40.4337135,-3.7048861,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
La Antigua,40.4336793,-3.7048557,"['cafe', 'food', 'point_of_interest', 'establishment']"
Cafeteria Aranda,40.4336517,-3.703445599999999,"['cafe', 'food', 'point_of_interest', 'establishment']"
Starbucks,40.4333489,-3.7039593,"['cafe', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Saint Georges Cafe,40.4341908,-3.7026538,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Cafeteria Los Fernandez,40.4340918,-3.7057647,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Quadra Panis,40.433914,-3.706888599999999,"['cafe', 'food', 'point_of_interest', 'establishment']"
Hermar,40.43472029999999,-3.7069983,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Panaderia Tradicional,40.43389740000001,-3.7068602,"['bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
NINNA´S PIZZA,40.4352888,-3.7072212,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
CoffeShop,40.4338431,-3.7079409,"['cafe', 'food', 'point_of_interest', 'establishment']"
Randall Coffee Roasters,40.43431449999999,-3.708343199999999,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Cafeteria Los Fernandez,40.4340918,-3.7057647,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Café 56,40.4341552,-3.7085361,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Parkingu,40.43330400000001,-3.707142,"['cafe', 'food', 'point_of_interest', 'establishment']"
Copa cris,40.433659,-3.7058,"['cafe', 'food', 'point_of_interest', 'establishment']"
Faborit,40.4332399,-3.707487099999999,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
La Roca,40.43510939999999,-3.7107337,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
María Dolores Méndez Yanez,40.43396899999999,-3.710012200000001,"['cafe', 'food', 'point_of_interest', 'establishment']"
Café 56,40.4341552,-3.7085361,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Cafeteria La Llegada,40.4351675,-3.711006000000001,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Randall Coffee Roasters,40.43431449999999,-3.708343199999999,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Doce Dos,40.4358452,-3.710028600000001,"['cafe', 'food', 'point_of_interest', 'establishment']"
Cafe Bar Comidas,40.4332339,-3.7102293,"['cafe', 'food', 'point_of_interest', 'establishment']"
Cafetería HD,40.435999,-3.713221000000001,"['cafe', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Entredos,40.4342808,-3.7122329,"['cafe', 'food', 'point_of_interest', 'establishment']"
The Little Big Cafe Fernández de Los Ríos,40.435222,-3.712739000000001,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
"The Toast Cafe, Brunch Gourmet, Cerveza Artesanal de Grifo",40.43431859999999,-3.7127786,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Café VIVAR!,40.4344174,-3.7143106,"['cafe', 'food', 'point_of_interest', 'establishment']"
C@ffè.It,40.4352859,-3.7141524,"['cafe', 'food', 'point_of_interest', 'establishment']"
Bar Bukavu,40.43527779999999,-3.7141667,"['bar', 'night_club', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Cafeteria La Llegada,40.4351675,-3.711006000000001,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
UTATANE,40.4349648,-3.7144528,"['bar', 'bakery', 'cafe', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Gano cafe excel,40.4345505,-3.7160033,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Bam Cereals,40.43467589999999,-3.715427099999999,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Kiruna,40.4342982,-3.7148915,"['cafe', 'bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Wagashi Utatane,40.4349673,-3.7145809,"['cafe', 'food', 'point_of_interest', 'establishment']"
Fernando Marinas Sanz,40.435315,-3.7150243,"['cafe', 'food', 'point_of_interest', 'establishment']"
UTATANE,40.4349648,-3.7144528,"['bar', 'bakery', 'cafe', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Café VIVAR!,40.4344174,-3.7143106,"['cafe', 'food', 'point_of_interest', 'establishment']"
Restauraciones La Inolvidable S L,40.43490560000001,-3.7168726,"['cafe', 'food', 'point_of_interest', 'establishment']"
NARIZOTAS BAR,40.434355,-3.716919,"['bar', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Bar Bukavu,40.43527779999999,-3.7141667,"['bar', 'night_club', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
C@ffè.It,40.4352859,-3.7141524,"['cafe', 'food', 'point_of_interest', 'establishment']"
PANIATIC,40.4355392,-3.716529199999999,"['cafe', 'food', 'point_of_interest', 'establishment']"
El Sultán,40.4331794,-3.7155488,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
BARMAN HOOKAH,40.4357339,-3.7165119,"['hair_care', 'night_club', 'cafe', 'bar', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
MAX Cafe,40.4342883,-3.717363599999999,"['bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Proyectos Hosteleros Libeg S.L.,40.4331803,-3.7161796,"['cafe', 'food', 'point_of_interest', 'establishment']"
Rodilla,40.4351931,-3.7188313,"['meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Dunkin' Coffee,40.4351999,-3.7186798,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
MAX Cafe,40.4342883,-3.717363599999999,"['bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Interjamonal,40.434676,-3.719510999999998,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
NARIZOTAS BAR,40.434355,-3.716919,"['bar', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Restauraciones La Inolvidable S L,40.43490560000001,-3.7168726,"['cafe', 'food', 'point_of_interest', 'establishment']"
Bistró,40.4354745,-3.7191299,"['cafe', 'food', 'point_of_interest', 'establishment']"
Anjupe,40.4356349,-3.7176789,"['night_club', 'cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment']"
Cafetería Panaderia Panica,40.4335713,-3.7174218,"['cafe', 'food', 'point_of_interest', 'establishment']"
Café Con Pan,40.4335713,-3.7174218,"['cafe', 'food', 'point_of_interest', 'establishment']"
Cafetería More,40.4355623,-3.7173913,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Interjamonal,40.434676,-3.719510999999998,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Cafeteando,40.4330995,-3.7006096,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Toma Café Olavide,40.4330877,-3.7001164,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Mesón-Restaurante EL PAISANO,40.43117349999999,-3.701671299999999,"['restaurant', 'bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Casa Puebla Olavide,40.4332569,-3.701032999999999,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Cafetería Italiana,40.4320536,-3.7014535,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Amor D Lumbre,40.4321299,-3.7005512,"['cafe', 'food', 'point_of_interest', 'establishment']"
Cafetería Giltor,40.431885,-3.7002932,"['cafe', 'food', 'point_of_interest', 'establishment']"
Sucellum Sl,40.4311226,-3.7009026,"['cafe', 'food', 'point_of_interest', 'establishment']"
Granier,40.4327719,-3.704217400000001,"['bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Las Nieves,40.43123799999999,-3.703827,"['cafe', 'food', 'point_of_interest', 'establishment']"
Starbucks,40.4333489,-3.7039593,"['cafe', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Pomme sucre Fuencarral,40.4312812,-3.7037441,"['bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
La Antigua,40.4336793,-3.7048557,"['cafe', 'food', 'point_of_interest', 'establishment']"
Cafeteria Aranda,40.4336517,-3.703445599999999,"['cafe', 'food', 'point_of_interest', 'establishment']"
1000 Cups Madrid,40.4337135,-3.7048861,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Jackie O. Gourmet,40.43206199999999,-3.7068582,"['bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Quadra Panis,40.433914,-3.706888599999999,"['cafe', 'food', 'point_of_interest', 'establishment']"
Parkingu,40.43330400000001,-3.707142,"['cafe', 'food', 'point_of_interest', 'establishment']"
Faborit,40.4332399,-3.707487099999999,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Friendś Coffee,40.4314973,-3.7081401,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Panaderia Tradicional,40.43389740000001,-3.7068602,"['bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
Cafe Pub GARDEN,40.4313125,-3.7090828,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Taberna La Mina,40.4327484,-3.7096,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Churreria Las Farolas,40.43242259999999,-3.710220799999999,"['cafe', 'food', 'point_of_interest', 'establishment']"
Cafe Bar Comidas,40.4332339,-3.7102293,"['cafe', 'food', 'point_of_interest', 'establishment']"
Cafe Mezzo,40.4316988,-3.709023499999999,"['cafe', 'food', 'point_of_interest', 'establishment']"
MOTO URBAN CASCO REEVU,40.431467,-3.7095391,"['cafe', 'food', 'point_of_interest', 'establishment']"
Béigol Bagel,40.4328861,-3.712475999999999,"['cafe', 'food', 'point_of_interest', 'establishment']"
Matías Márquez Pérez,40.43206879999999,-3.7126444,"['cafe', 'food', 'point_of_interest', 'establishment']"
London,40.4318496,-3.7129092,"['cafe', 'food', 'point_of_interest', 'establishment']"
Social club,40.4319527,-3.713214099999999,"['cafe', 'food', 'point_of_interest', 'establishment']"
Bar Leonés,40.43166300000001,-3.713287,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Chocolateria la Encarnita,40.4329554,-3.7140525,"['cafe', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Para Llevar Cafe,40.43134449999999,-3.713325,"['cafe', 'food', 'point_of_interest', 'establishment']"
AL DENTE,40.4312882,-3.7132983,"['restaurant', 'cafe', 'bar', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
La Taberna De Nacho,40.4320396,-3.714357799999999,"['cafe', 'food', 'point_of_interest', 'establishment']"
Chez Chantal Panadería Pastelería,40.432886,-3.714609,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
